SapBasicMatNum,Crop,CropType,Phase,MdId,MpgDesc,MarketProductName,WorldArea,xabci
12274074,TOMATO,,5B,,"HYB TOMATO, RTSTCK",VITALFORT,ASIA,
11165242,TOMATO,,5B,e920221a-32ca-498c-a539-62d22659b835,"HYB TOMATO, RTSTCK",MAXIFORT,AMPAC,
12634615,TOMATO,,5B,,"HYB TOMATO, RTSTCK",EQUIFORT,ASIA,
11627413,TOMATO,,5B,5f31c5a9-2160-4b11-bbe7-42aa63083f1b,"HYB TOMATO, RTSTCK",DR0141TX,EMEA,
11081823,TOMATO,,5B,,"HYB TOMATO, RTSTCK",SHINCHEONGGANG,ASIA,
11081823,TOMATO,,5B,,"HYB TOMATO, RTSTCK",SHINCHEONGGANG,AMPAC,
12315145,TOMATO,,5B,9c6f2395-7803-4994-bdb2-67f2a48676d0,"HYB TOMATO, RTSTCK",IDEALFORT,AMPAC,
12181214,WATERMELON,,5B,4471517c-171e-4f99-926c-4d36c5c12879,HYB WATERMELON,YASH,ASIA,
10799609,WATERMELON,,5B,0d2c7d60-e0bd-41ee-ba19-7bce02da5963,HYB WATERMELON,WT2527,AMPAC,
12174746,WATERMELON,,5B,,HYB WATERMELON,SV3807WT,EMEA,C
10815136,WATERMELON,,5B,8a9b202b-60e2-4464-914c-36d44eb3703f,HYB WATERMELON,ZEUGMA F1,EMEA,
12120774,WATERMELON,,5B,,HYB WATERMELON,AFRODITA,EMEA,
10908111,WATERMELON,,5B,29c0dee1-bfcb-4850-8c1a-634df9d1a12f,HYB WATERMELON,STARBURST,EMEA,
11848046,WATERMELON,,5B,324f9992-2e72-4644-8f49-037b509176b1,HYB WATERMELON,SANTA MATILDE,EMEA,
12420525,WATERMELON,,5B,,HYB WATERMELON,EXHEDRA,AMPAC,
12120774,WATERMELON,,5B,f24bfb07-2e2e-4482-9ba8-9d4c49ef8458,HYB WATERMELON,AFRODITA,AMPAC,
12181584,WATERMELON,,5B,,HYB WATERMELON,RED HEAVEN,EMEA,
11848046,WATERMELON,,5B,978f52e9-8f0a-40d4-917b-6b422f69a468,HYB WATERMELON,SANTA MATILDE,AMPAC,
10794660,WATERMELON,,5B,fea91376-c573-40e0-bfbd-d2135a7bdefe,HYB WATERMELON,DELTA,AMPAC,
11848048,WATERMELON,,5B,,HYB WATERMELON,REYA,EMEA,C
10804909,WATERMELON,,5B,3aed4872-9d55-49cf-8fe5-0f9905dfbd81,HYB WATERMELON,SENTINAL,AMPAC,
10794660,WATERMELON,,5B,40c54a76-097c-406a-8cf6-869aa86cfe7d,HYB WATERMELON,DELTA,EMEA,
12458896,WATERMELON,,5B,7c69c238-356e-46e7-8a8b-04a2e4fd6cc8,HYB WATERMELON,EKINOX,EMEA,
10804909,WATERMELON,,5B,36215c60-bf5e-476d-b7c9-ef76da9977e2,HYB WATERMELON,RAAD,EMEA,
12181584,WATERMELON,,5B,,HYB WATERMELON,RED HEAVEN,AMPAC,
12173170,WATERMELON,,5B,b06e9f26-abf5-4861-b0f4-a103dceb3b5e,"HYB WATERMELON, SEED",TAILGATE,AMPAC,
11938533,WATERMELON,,5B,18c6521d-1821-4243-94d1-7f2ee0ff935d,"HYB WATERMELON, SEED",SUMMER BREEZE,AMPAC,
10807420,WATERMELON,,5B,650cfe86-fa35-4c88-95bc-e74e30abb0f4,"HYB WATERMELON, SEED",XP 6279,EMEA,
12006033,WATERMELON,,5B,aaab918c-4d47-4ad4-9574-6182c9720c1c,"HYB WATERMELON, SEED",SWEET TRICK,ASIA,
11937826,WATERMELON,,5B,e7991768-216c-4510-9e47-9d0cf58c387b,"HYB WATERMELON, SEED",JOY RIDE,AMPAC,
12162266,WATERMELON,,5B,,"HYB WATERMELON, SEED",BOTTLE ROCKET,EMEA,
12445798,WATERMELON,,5B,,"HYB WATERMELON, SEED",ZEPPLIN,ASIA,C
12162266,WATERMELON,,5B,,"HYB WATERMELON, SEED",BOTTLE ROCKET,AMPAC,
10807420,WATERMELON,,5B,,"HYB WATERMELON, SEED",FENWAY,ASIA,C
10807420,WATERMELON,,5B,74dc5035-c540-4ac8-a9bb-406c06d94628,"HYB WATERMELON, SEED",FENWAY,AMPAC,
10791448,BEAN,,5B,a9fae91d-26a4-4f62-bac1-fdf50ba06032,"OP BEAN, DRY",TEGGIA,EMEA,
10761939,BEAN,,5B,9df308d1-fb4d-4225-9191-2ca6a7dcfeaa,"OP BEAN, DRY",ETNA,EMEA,
12262816,BEAN,,5B,,"OP BEAN, DRY",AMARANTO,AMPAC,
12262816,BEAN,,5B,,"OP BEAN, DRY",AMARANTO,EMEA,
12330348,BEAN,,5B,,"OP BEAN, GARDEN",GALANGA,EMEA,
10761925,BEAN,,5B,a136577f-951e-447e-acab-9954ccc1fa2c,"OP BEAN, GARDEN",PAULISTA,EMEA,
11099463,BEAN,,5B,c6285bf3-39cb-42c6-a1c7-53f173c60dc7,"OP BEAN, GARDEN",SV1003GF,AMPAC,
10762887,BEAN,,5B,,"OP BEAN, GARDEN",SAPORRO,EMEA,C
11099233,BEAN,,5B,,"OP BEAN, GARDEN",BA0999,AMPAC,
10827188,BEAN,,5B,a2303ecd-97a7-4a7f-802b-f3efd718e04f,"OP BEAN, GARDEN",VALENTINO,ASIA,
11099235,BEAN,,5B,af1c15a8-9efe-40ac-a3dc-5f570172e8c3,"OP BEAN, GARDEN",BA0958,AMPAC,
10758377,BEAN,,5B,519d79fc-66f8-4e5f-afc3-eba333a6327e,"OP BEAN, GARDEN",TERESA,EMEA,
11496584,BEAN,,5B,,"OP BEAN, GARDEN",SV1541GA,EMEA,C
12330346,BEAN,,5B,,"OP BEAN, GARDEN",SVGN1386,EMEA,
10827188,BEAN,,5B,39dc0428-4672-45a4-b50c-b84b5ba18d73,"OP BEAN, GARDEN",VALENTINO,AMPAC,
11789144,BEAN,,5B,,"OP BEAN, GARDEN",SV1286GW,AMPAC,
10762887,BEAN,,5B,,"OP BEAN, GARDEN",SAPORRO,AMPAC,C
12354718,BEAN,,5B,2e6bd1cf-2ff2-4dfa-aeec-e671629c66f7,"OP BEAN, GARDEN",USAMBARA,AMPAC,
10827188,BEAN,,5B,409b3715-830f-4a76-84fa-0fe4db9cb450,"OP BEAN, GARDEN",VALENTINO,EMEA,
10820976,BEAN,,5B,55c858b9-8d90-48df-bb25-942add3a1e81,"OP BEAN, GARDEN",STRIKE,AMPAC,
12072704,BEAN,,5B,d6bcfb59-0ed5-40f9-af49-919529cc2c4f,"OP BEAN, GARDEN",GOUTI,EMEA,
11099463,BEAN,,5B,,"OP BEAN, GARDEN",SV1003GF,EMEA,
10761925,BEAN,,5B,,"OP BEAN, GARDEN",PAULISTA,AMPAC,
10916029,BEAN,,5B,,"OP BEAN, GARDEN",XP 08061812,AMPAC,
11226767,BEAN,,5B,,"OP BEAN, GARDEN",MORALEDA,ASIA,C
11099463,BEAN,,5B,28084038-f69c-4dbd-8f59-42201d7a7f7a,"OP BEAN, GARDEN",SV1003GF,ASIA,
10817824,BEAN,,5B,3df09824-6bd5-4743-91e9-57adae2a80dd,"OP BEAN, GARDEN",BRONCO,AMPAC,
12330344,BEAN,,5B,,"OP BEAN, GARDEN",SVGA3137,EMEA,C
10772511,BEAN,,5B,3006cadd-a856-475c-97d6-0e43c5d6bdbe,"OP BEAN, GARDEN",STRINGLESS BLUE LAKE S 7,AMPAC,
10758377,BEAN,,5B,bf199266-0690-4ed0-80a9-b71f44fdec9b,"OP BEAN, GARDEN",PRETORIA,AMPAC,
10775871,BEAN,,5B,3e57a4cf-7c61-4b10-9b22-be713c609ace,"OP BEAN, GARDEN",GOLD MINE,AMPAC,
10783376,BEAN,,5B,,"OP BEAN, GARDEN",GINA,EMEA,
10760697,BEAN,,5B,,"OP BEAN, GARDEN",EX-B201,EMEA,C
11825027,BEAN,,5B,d0a2edcb-4aab-48f2-b67b-180e6d81aeff,"OP BEAN, GARDEN",SV3213GP,EMEA,
10915591,BEAN,,5B,b046b608-3863-442f-a965-9d191dd6fa49,"OP BEAN, GARDEN",RX-08061277,EMEA,
10820976,BEAN,,5B,,"OP BEAN, GARDEN",STRIKE,EMEA,
10904135,BEAN,,5B,3cb7e424-1a18-4f51-93f4-1db04ff92ee1,"OP BEAN, GARDEN",SLENDERPACK,AMPAC,
10775871,BEAN,,5B,,"OP BEAN, GARDEN",GOLD MINE,EMEA,
10814498,BEAN,,5B,f8332d4b-0071-457a-a2ee-d5ec89e8c5cd,"OP BEAN, GARDEN",BODOR,EMEA,
11825027,BEAN,,5B,7e154289-6738-4282-9739-5d02e40d383e,"OP BEAN, GARDEN",SV3213GP,ASIA,
10767404,BEAN,,5B,1d416482-c663-4d13-9210-e8a056ec4b91,"OP BEAN, GARDEN",GOLD DUST,AMPAC,
10783395,BEAN,,5B,ab2075e4-4877-4d00-a980-197e1437c6ee,"OP BEAN, GARDEN",OPUS,AMPAC,
10817824,BEAN,,5B,,"OP BEAN, GARDEN",BRONCO,EMEA,C
10817824,BEAN,,5B,,"OP BEAN, GARDEN",BRONCO,ASIA,C
11789144,BEAN,,5B,,"OP BEAN, GARDEN",SV1286GW,EMEA,
12354718,BEAN,,5B,4fd1271c-82fc-4d87-9015-a2899a71ed2e,"OP BEAN, GARDEN",USAMBARA,EMEA,
10762633,BEAN,,5B,867ee5a4-993a-4d73-befc-deb54055f361,"OP BEAN, GARDEN",BOURGONDIA,EMEA,
12057792,BEAN,,5B,24f7fff9-507b-433f-a7de-5f2465d3d10e,"OP BEAN, GARDEN",COMPETITOR,AMPAC,
10916029,BEAN,,5B,843a788e-ae29-4c5e-9b80-779a94adbd4b,"OP BEAN, GARDEN",XP 08061812,EMEA,
11603826,BEAN,,5B,,"OP BEAN, GARDEN",SV1136GF,AMPAC,
12057796,BEAN,,5B,af2705a6-3daf-4321-bf84-c90e087a9a8b,"OP BEAN, GARDEN",AFFIRMED,AMPAC,
11688970,BEAN,,5B,0e5a51bc-54fa-4b3c-826e-7fb8a7c7b4c7,"OP BEAN, GARDEN",SV1545GA,EMEA,
10761925,BEAN,,5B,7eeaf8b5-8232-4928-b928-e90d8776c4fd,"OP BEAN, GARDEN",FALGUNI,ASIA,
10772517,BEAN,,5B,,"OP BEAN, GARDEN",IMPACT,AMPAC,
11226767,BEAN,,5B,,"OP BEAN, GARDEN",MORALEDA,EMEA,C
10805203,LETTUCE,,5B,4c0dc0fc-11ae-4442-b73a-f7847e3eeadd,"OP LETTUCE, CONV",REGINA 2000,AMPAC,
12759338,LETTUCE,,5B,,"OP LETTUCE, MI",SLOT MACHINE,AMPAC,
10776016,LETTUCE,,5B,a8efc4ba-f9a7-4831-99fa-4d7c00edbbc8,"OP LETTUCE, MI",TOUAREG,EMEA,
11980048,LETTUCE,,5B,,"OP LETTUCE, MI",SV7772LG,AMPAC,
10790577,LETTUCE,,5B,,"OP LETTUCE, MI",LUCY BROWN,AMPAC,
10906993,LETTUCE,,5B,1ffb3cd5-be51-4777-abc3-f94b34c025e0,"OP LETTUCE, MI",COOLGUARD,AMPAC,
10771990,LETTUCE,,5B,31fb8f45-a4c4-473e-9bce-100d9f31afc2,"OP LETTUCE, MI",BUBBA,AMPAC,
10811570,LETTUCE,,5B,,"OP LETTUCE, MI",MOHAWK,ASIA,
12915903,LETTUCE,,5B,,"OP LETTUCE, MI",SVLA1140,EMEA,
10835344,LETTUCE,,5B,655de16b-3cef-4fec-ae61-6fc07e8c5ef5,"OP LETTUCE, MI",SOLARIS,AMPAC,
12431054,LETTUCE,,5B,d3c96816-fec2-47c6-ae81-3efea38a4669,"OP LETTUCE, MI",SVLA3787,EMEA,
10798306,LETTUCE,,5B,6bd4e54d-17af-48cb-ad58-2d07283ecca6,"OP LETTUCE, MI",MAYUMI,AMPAC,
12781440,LETTUCE,,5B,3f6cb634-74b8-43ed-9a74-39534c47e653,"OP LETTUCE, MI",GLADIATRIS,EMEA,
11915047,LETTUCE,,5B,,"OP LETTUCE, MI",SV1869LG,AMPAC,
11953180,LETTUCE,,5B,,"OP LETTUCE, MI",SV7735LD,AMPAC,
10811570,LETTUCE,,5B,ed129d00-076e-4873-b31e-16fe052bbddf,"OP LETTUCE, MI",MOHAWK,AMPAC,
10805933,ONION,onion_croptype_normal,5B,4183c908-b3f2-4f7a-9718-1f380ad525fe,"OP ONION, BUNCHING",BAJA VERDE,EMEA,
11277261,ONION,onion_croptype_normal,5B,,"OP ONION, BUNCHING",SV4522NB,EMEA,
10805933,ONION,onion_croptype_normal,5B,,"OP ONION, BUNCHING",BAJA VERDE,AMPAC,
11277261,ONION,onion_croptype_normal,5B,,"OP ONION, BUNCHING",SV4522NB,AMPAC,
10772486,ONION,,5B,,"OP ONION, SHORT DAY",ROYAL SELECTION,ASIA,
10795557,ONION,,5B,22377154-7c81-43ed-a40d-13611fe97618,"OP ONION, SHORT DAY",GULMOHAR,ASIA,
11529212,PEA,,5B,,OP PEA,SV1022QG,EMEA,
10825299,PEA,,5B,2715faf1-52f9-44df-9b26-25c080f12b89,OP PEA,SHERWOOD,AMPAC,
10805931,PEA,,5B,90d14af2-9c5e-4f58-b6b0-1c203c06c531,OP PEA,TARMA,AMPAC,
11698924,PEA,,5B,acbb22cb-40e7-48fb-8581-7b8aec1e4f19,OP PEA,SV7688QF,AMPAC,
10767937,PEA,,5B,0bfa3c57-fcbc-4000-9a9f-d0ffefaf4d8d,OP PEA,RELIANCE,AMPAC,
10764955,PEA,,5B,,OP PEA,AMBIANCE,AMPAC,
11529226,PEA,,5B,,OP PEA,SV0969QH,EMEA,
11080905,PEA,,5B,c918b2bf-e411-4862-b1b5-de5a60fad011,OP PEA,EX 08260893,EMEA,
10805931,PEA,,5B,ae634df2-9d2f-4fa3-8992-799c41d18175,OP PEA,DORIAN,EMEA,
11978428,PEA,,5B,846ad5db-66b0-44d9-bd10-d2cee0575008,OP PEA,SV7944QJ,EMEA,
10793364,PEA,,5B,b85179b9-1013-42ce-b4e2-067b6e07a3ce,OP PEA,ICE PACK,AMPAC,
10795370,PEA,,5B,1b9246d9-2457-43a8-a204-aa32334c014c,OP PEA,ROMANCE,AMPAC,
10825299,PEA,,5B,,OP PEA,SHERWOOD,EMEA,
10795370,PEA,,5B,,OP PEA,ROMANCE,EMEA,
10757671,PEA,,5B,,OP PEA,SUBITO,AMPAC,
10835991,PEA,,5B,,OP PEA,LIL MO,AMPAC,
11078876,PEA,,5B,fa6eca90-74f3-4956-b23e-efa55a451a90,OP PEA,PROMETHEUS,AMPAC,
11978426,PEA,,5B,,OP PEA,SV1084QJ,EMEA,
11080905,PEA,,5B,1ced38f4-4da0-43f9-af20-e69964506770,OP PEA,EX 08260893,AMPAC,
10824366,PEA,,5B,e55f3d70-84e1-4a6b-9fa5-b83ea847d328,OP PEA,SALINERO,EMEA,
12192352,PEA,,5B,,OP PEA,SV3290QF,EMEA,
10764955,PEA,,5B,,OP PEA,AMBIANCE,EMEA,
11078876,PEA,,5B,7149c92e-8f24-4f43-b3b3-df4971cc3f3a,OP PEA,PROMETHEUS,EMEA,
10824366,PEA,,5B,bc7051d9-3cca-4c40-8b28-d11551cdedad,OP PEA,SALINERO,AMPAC,
10916043,PEA,,5B,,OP PEA,HYPERION,EMEA,
10916039,PEA,,5B,229170ef-2e28-40b4-b42e-ef0d8ed2f41a,OP PEA,MAURICE,EMEA,
10767937,PEA,,5B,a1fea29a-5ae4-4f7a-9c05-86107663fa6e,OP PEA,EX-08540793,EMEA,
10828448,PEA,,5B,d436e651-f223-498e-8e97-8df6f3dfbcea,OP PEA,EX 08540794,AMPAC,
12181290,WATERMELON,,5B,a0f76299-bda1-4457-a938-a9917124d73d,OP WATERMELON,WINGMAN,AMPAC,
10764465,WATERMELON,,5B,,OP WATERMELON,MICKYLEE,AMPAC,
10757665,PEA,,5B,4fb9bdbb-55ec-43f6-9446-c9dd65c6f7ff,"ORG HYB TOMATO,RTSTK",NITRO,AMPAC,
10806233,TOMATO,,5C,71ccdfc4-e183-4a30-aea1-a2ab25dc4426,,AP 529,AMPAC,
12338836,SPINACH,,5C,fad98a32-d2b2-4038-9652-eeef1461a4a8,,RAPANUI,EMEA,
10840768,BROCCOLI,,5C,47afccd5-db04-4235-8b07-85d0823240fa,HYB BROCCOLI,DOMADOR,AMPAC,
10840768,BROCCOLI,,5C,,HYB BROCCOLI,CHEVALIER,EMEA,
10840768,BROCCOLI,,5C,,HYB BROCCOLI,CHEVALIER,ASIA,
10760300,BROCCOLI,,5C,64558a40-f6ab-4061-9827-a8b885a5d923,HYB BROCCOLI,TIE MOUNTAIN,ASIA,
10760300,BROCCOLI,,5C,992ff8f0-81b8-49e7-bed7-e706ec197c62,HYB BROCCOLI,IRONMAN,EMEA,
10760300,BROCCOLI,,5C,73516208-0f56-4054-86e7-72d07e62e69d,HYB BROCCOLI,IRONMAN,AMPAC,
10916060,BROCCOLI,,5C,,HYB BROCCOLI,LIEUTENANT,AMPAC,
10928962,CABBAGE,,5C,3a3aa301-bf42-48f6-b89a-884e0944bc97,HYB CABBAGE,RX 05877027,EMEA,
10927323,CABBAGE,,5C,5243d18a-6fd7-4286-a999-dde415d25b13,HYB CABBAGE,SV3423JC,EMEA,
10805087,CABBAGE,,5C,c9c7b650-efce-48be-b377-069396a89f1e,HYB CABBAGE,ZENNITH,ASIA,
10832838,CABBAGE,,5C,,HYB CABBAGE,RX-3141,EMEA,
10763409,CABBAGE,,5C,095672d9-d781-47b3-b7a4-796a1e42f1e4,HYB CABBAGE,TOBIA,EMEA,
10828276,CABBAGE,,5C,a42b122c-944d-4e49-ad38-2f3666f85f5f,HYB CABBAGE,SV3336JB,EMEA,
10799336,CARROT,,5C,,HYB CARROT,ESPERANZA,AMPAC,
10816480,CARROT,,5C,e06845c7-1741-4ce2-8d59-6b5c3ad3fbb6,HYB CARROT,CHANTENAY HIBRIDA,AMPAC,
11106319,CARROT,,5C,9f97e507-d5b5-42ae-8a81-0be7d8ccac58,HYB CARROT,CARVORA,EMEA,
10927274,CAULIFLOWER,,5C,ec23ffe0-0c04-4d37-847a-406bcbf203f9,HYB CAULIFLOWER,RX-05975697,EMEA,
10829649,CAULIFLOWER,,5C,5bf4b774-10f8-4003-88b3-435514e7ae4f,HYB CAULIFLOWER,DAWN 175,ASIA,
11888201,CAULIFLOWER,,5C,,HYB CAULIFLOWER,MERZOUGA,EMEA,
10791805,CAULIFLOWER,,5C,ee33c91b-227b-46e0-bb7e-69eab8acd8ad,HYB CAULIFLOWER,MINUTEMAN,AMPAC,
10775735,CAULIFLOWER,,5C,38c34055-012f-43ce-acd0-1f9a2ebd0165,HYB CAULIFLOWER,CHIEFTAIN,AMPAC,
10802888,CAULIFLOWER,,5C,8f95037f-76b3-4a0d-bc22-fb21c433f60c,HYB CAULIFLOWER,BARKHA,ASIA,
10905126,CAULIFLOWER,,5C,dcdcdc7c-a9a4-4782-b5ba-2f55a1173036,HYB CAULIFLOWER,PX-661996,ASIA,
10791805,CAULIFLOWER,,5C,76f2a267-1565-4dec-8e63-3caba803f35e,HYB CAULIFLOWER,ARIZONA,EMEA,
11144939,CAULIFLOWER,,5C,,HYB CAULIFLOWER,SV5818AC,EMEA,
10800197,CAULIFLOWER,,5C,8aa3293d-cfaf-4f65-8163-f4a3c58afe77,HYB CAULIFLOWER,AREZZO,AMPAC,
10775735,CAULIFLOWER,,5C,cc04469a-503e-48cd-b0e1-6a79e78d0c12,HYB CAULIFLOWER,HANSA,ASIA,
11914029,CAULIFLOWER,,5C,,HYB CAULIFLOWER,VELINO,EMEA,
10792532,CAULIFLOWER,,5C,d38acc7a-e35a-4fb3-b5c4-dfe60113e7bf,HYB CAULIFLOWER,FATA MORGANA,EMEA,
10792532,CAULIFLOWER,,5C,,HYB CAULIFLOWER,MEGHA,ASIA,
10762480,CAULIFLOWER,,5C,3b242cb2-302d-49f2-89c5-88304b8cd44d,HYB CAULIFLOWER,RUSHMORE,ASIA,
10762480,CAULIFLOWER,,5C,,HYB CAULIFLOWER,RUSHMORE,AMPAC,
10812733,CAULIFLOWER,,5C,5f8872cd-bdcb-4292-94ab-e4c2acd8062e,HYB CAULIFLOWER,RX-05935437,EMEA,
10806052,CAULIFLOWER,,5C,,HYB CAULIFLOWER,FREEDOM,EMEA,
10806052,CAULIFLOWER,,5C,,HYB CAULIFLOWER,FREEDOM,AMPAC,
10808410,CAULIFLOWER,,5C,cabfbbf1-a6dc-467e-80a1-c0ace3c1c925,HYB CAULIFLOWER,RX-05965710,AMPAC,
10905126,CAULIFLOWER,,5C,,HYB CAULIFLOWER,CHEDDAR,AMPAC,
10905126,CAULIFLOWER,,5C,,HYB CAULIFLOWER,CHEDDAR,EMEA,
10817705,CAULIFLOWER,,5C,,HYB CAULIFLOWER,VENEZA,AMPAC,
11167134,CUCUMBER,,5C,faba7248-c368-43b9-8e27-5f95c8c12ba3,"HYB CUC, PARTH SL",JAWELL,EMEA,
10802851,CUCUMBER,,5C,5cfa336d-60d1-4969-9ff0-aad52a0d68ab,"HYB CUC, PARTH SL",JUMBO,EMEA,
10804970,CUCUMBER,,5C,a842038f-0b1f-4a4e-8653-b48d1b5e5ec6,"HYB CUC, PARTH SL",ASPENDOS,EMEA,
10803348,CUCUMBER,,5C,1d0ce3b0-ac79-4b3c-ba06-bfbb3885afcf,"HYB CUCUMBER, PARTH PK",MARINDA,AMPAC,
10803348,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH PK",MARINDA,EMEA,
10782289,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH PK",RX-03303734,AMPAC,
11627300,CUCUMBER,,5C,bc524b19-0bea-44d9-8315-d29c99b00e98,"HYB CUCUMBER, PARTH SL",RAPIDES,EMEA,
11188974,CUCUMBER,,5C,9982c922-d59a-46a5-87d1-fe3ef8706eba,"HYB CUCUMBER, PARTH SL",ROGENA,EMEA,
11627707,CUCUMBER,,5C,e819f996-4c32-490b-9fb7-08a5a5d5e03d,"HYB CUCUMBER, PARTH SL",RABEH,EMEA,
11644862,CUCUMBER,,5C,c3cc763b-cd11-4682-8493-bac2eecd1e4f,"HYB CUCUMBER, PARTH SL",SV8046CB,EMEA,
11167074,CUCUMBER,,5C,5c804e14-5b22-4053-856f-bf3912f1f6df,"HYB CUCUMBER, PARTH SL",MONTANA,ASIA,
11867961,CUCUMBER,,5C,b383abef-232f-42de-aa10-0c184c7a15c9,"HYB CUCUMBER, PARTH SL",SV5047CE,EMEA,
11176470,CUCUMBER,,5C,9ba61ba0-6fda-4358-93b7-a922fc536c81,"HYB CUCUMBER, PARTH SL",CAMARO,EMEA,
12946371,CUCUMBER,,5C,8cde126d-58e7-4a11-8cd8-d54743cabbee,"HYB CUCUMBER, PARTH SL",DRCE9605,EMEA,
10835501,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",MULHACEN,EMEA,
11627642,CUCUMBER,,5C,917b8e9d-4017-46da-8927-637e88182619,"HYB CUCUMBER, PARTH SL",DRL-9510,AMPAC,
11167066,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",ULRICA,ASIA,
11167136,CUCUMBER,,5C,693ec54e-a0d5-4a98-80d2-03055521b4d2,"HYB CUCUMBER, PARTH SL",HAZZAA,EMEA,
11176470,CUCUMBER,,5C,63b6a273-c6a1-4958-99d2-2808e364da68,"HYB CUCUMBER, PARTH SL",CAMARO,AMPAC,
11167130,CUCUMBER,,5C,4e1246dc-3557-4862-90cf-6b9a3672a45a,"HYB CUCUMBER, PARTH SL",RIMOS,EMEA,
12562174,CUCUMBER,,5C,c2e0863c-b8a7-4ecf-a5b9-0daab475c9a4,"HYB CUCUMBER, PARTH SL",VIRGILIUS,EMEA,
10792105,CUCUMBER,,5C,946c29b0-87d4-4506-8212-cb0c62f5f29e,"HYB CUCUMBER, PARTH SL",HIBA F1,ASIA,
10787642,CUCUMBER,,5C,4045780d-4aad-4dda-84d2-c98e4c289f3b,"HYB CUCUMBER, PARTH SL",LOUSTIK,EMEA,
11627571,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",ESPARTACO,EMEA,
11167134,CUCUMBER,,5C,28b236d6-7261-4eaf-b191-49f0412b0f2f,"HYB CUCUMBER, PARTH SL",JAWELL,ASIA,
11627571,CUCUMBER,,5C,174a7c9a-5edb-477d-863b-2877e6c22639,"HYB CUCUMBER, PARTH SL",ESPARTACO,AMPAC,
11167138,CUCUMBER,,5C,ca636d5c-5995-4ffa-a162-3dc7ff096d27,"HYB CUCUMBER, PARTH SL",NONAME,EMEA,
11176486,CUCUMBER,,5C,43fef656-0a12-42ae-83ee-a3655585b54e,"HYB CUCUMBER, PARTH SL",KHALIDIAH,EMEA,
12263810,CUCUMBER,,5C,34eba07e-cecb-4386-810b-f6f34418b965,"HYB CUCUMBER, PARTH SL",SOGNO VERDE,EMEA,
11176488,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",SHAKIRA,EMEA,
10799246,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",BABY MINI,EMEA,C
12126274,CUCUMBER,,5C,6a2e67b5-a016-4421-a429-116e354d9a0c,"HYB CUCUMBER, PARTH SL",RIPLEY,EMEA,
12187185,CUCUMBER,,5C,63562fe0-7532-4c13-80ea-d51023286dba,"HYB CUCUMBER, PARTH SL",AURIGA,AMPAC,
11167136,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",RAINBOW,ASIA,C
11627526,CUCUMBER,,5C,8b35ff2d-c867-4a3d-b4d4-c281d5fbdb1d,"HYB CUCUMBER, PARTH SL",SV8975CB,EMEA,
12263810,CUCUMBER,,5C,ce9e3942-9b04-4475-95b8-d60f5a8710cd,"HYB CUCUMBER, PARTH SL",SOGNO VERDE,ASIA,
10757910,CUCUMBER,,5C,,"HYB CUCUMBER, PARTH SL",BURPEE 103492-SKU S57216,AMPAC,
10808136,CUCUMBER,,5C,b57c1a0a-db13-47b7-b73a-521c5d28a189,"HYB CUCUMBER, PARTH SL",TERMESSOS,EMEA,
10792105,CUCUMBER,,5C,682fd9d5-78b3-459f-9c3a-cec530c669db,"HYB CUCUMBER, PARTH SL",MAJED,EMEA,
10766284,CUCUMBER,,5C,35b0c911-066d-4237-9504-7f810892195d,"HYB CUCUMBER, PARTH SL",HALLEY,EMEA,
11167074,CUCUMBER,,5C,3947f326-99b1-4653-acea-19b9c9fa794d,"HYB CUCUMBER, PARTH SL",GORDION AT 77,EMEA,
11864441,CUCUMBER,,5C,71726171-4dac-45e8-ae62-d9977725d3dd,"HYB CUCUMBER, PARTH SL",SV2516CP,AMPAC,
12097070,CUCUMBER,,5C,f82de046-b815-43e9-99db-449aea1e9ed9,"HYB CUCUMBER, PARTH SL",TESEO,EMEA,
11167130,CUCUMBER,,5C,f427bc5a-450e-4d43-8911-bb258c93a457,"HYB CUCUMBER, PARTH SL",DIDIM,ASIA,
12185786,CUCUMBER,,5C,583520c6-5fc6-4ead-aa10-d72d83ddcb66,"HYB CUCUMBER, PK",CITADEL 88+SV2789CL 12,AMPAC,
10819621,CUCUMBER,,5C,5998bea1-63bd-4a67-ba5a-1137383aeef1,"HYB CUCUMBER, PK",VLASSTAR 88+SIRE R 12,AMPAC,
10794784,CUCUMBER,,5C,4c6f834c-b1ab-4336-af0d-71e36096e197,"HYB CUCUMBER, PK",NADUSHA,EMEA,
10834335,CUCUMBER,,5C,d88934a9-14c7-4ff5-98c6-84162636e57b,"HYB CUCUMBER, PK",JOURNEY 88 + SIRE 12,ASIA,
20016672,CUCUMBER,,5C,,"HYB CUCUMBER, PK",SV7135CN,AMPAC,
12185784,CUCUMBER,,5C,e7defbd6-ad0b-4546-9d31-50368d71c8f5,"HYB CUCUMBER, PK",PEACEMAKER 88+ SV2789CL 12,AMPAC,
