mtrl_nbr,matrl_typ,prod_hierarchy,fmly_nm,mtrl_grp,specie_nm,fmly_cd,mat_pric_grp,prod_typ_cd,covar_id,variety_nm,variety_cd,scnd_nm,variety_abbrv_cd,rprdctn_typ_nm,gnrtn_cd,basic_mtrl_nbr,basic_mtrl_dsc,semi_100_mtrl_nbr,semi_100_mtrl_dsc,pricing_ref_mtrl_nbr,phase_cd,base_uom_cd,brand_nm,pkg_uom_nm,pkg_uom_desc,pkg_dsc,pkg_typ_dsc,pkg_typ_nm,pkg_siz_nm,trtmnt_cd,trtmnt_dsc,trtmnt_long_dsc,carrier_dsc,seed_enhcmnt_cd,seed_enhcmnt_dsc,mod_dsc,seed_size_dsc,min_wgt_to_size_ratio,nbr_of_sizes_cnt,pllntr_nm,pllntr_abbrv,sllng_env_nm,sllng_env_desc,crop_cd,dffclt_to_prdc_cd,labeling_dsc,pre_prntd_pkg_dsc,matur_index_nbr,brdr_cd,short_mtrl_dsc,chng_dt,blndr_mtrl_dsc,sub_mrkt_nm,sub_sub_mrkt_nm,supply_chain_ownr_nm,pre_cmrcl_nm,shelf_life_days_cnt,royalty_cd,prev_nm_1,prev_nm_2,prev_nm_3,prev_nm_4,prev_nm_5,gross_mrgn_pct,old_mtr_nbr,criticality_nbr,mtrl_pricing_grp_dsc,prod_typ_dsc,gnrtn_nm,basic_tsw,semi_tsw,veg_male_prntl_mtrl_nbr,male_prntl_basic_mtrl_nbr,male_variety_nm,veg_female_prntl_mtrl_nbr,female_prntl_basic_mtrl_nbr,female_variety_nm,carrier_cd,aa_mtrl_cd,brnd_nm_desc,del_ind,futr_mtrl_ind,own_rgn_nm,prod_precmrcl_nm,df_mtrl_ind,scndry_vrty_nm,prod_fmly_cd,prod_fmly_nm,prod_grp_cd,mtrl_grp_desc,owning_segment,refresh_datetime
000000000010811655,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40606909,ATLANTIS,4148,,ATLANTIS,HYB,C,000000000010811655,VS3.ATLANTIS.DRTY.100.000.000,000000000010830798,VS3.ATLANTIS.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.ATLANTIS.DRTY.100.000.000,2025-01-06, ,,,OPN,PX-4389,, ,PSX 4389,,,,,P2,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,4.115,4.115,000000000011444605,10894261,WFM-54-43SC,000000000011427020,10843518,WFM-54-38SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010809234,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40612409,GREEN CHALLENGER,4204,,GREEN CHLLNGER,HYB,C,000000000010809234,VS3.GREEN CHLLNGER.DRTY.100.000.000,000000000010780695,VS3.GREEN CHLLNGER.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.GREEN CHLLNGER.DRTY.100.000.000,2025-04-14, ,,,SML,GREEN-CHALLENGER,, ,GREEN CHALLENGER,,,,,P2,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,5.45,5.45,000000000011443876,10872475,WTR-134-0002SC,000000000011447764,10841920,WTR-134-0001SI,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,SML,2025-05-15 00:10:02.592369+00:00
000000000010822898,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40612809,SAINT,4339,,SAINT(H),HYB,C,000000000010822898,VS3.SAINT(H).DRTY.100.000.000,000000000010805186,VS3.SAINT(H).SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.SAINT(H).DRTY.100.000.000,2025-01-06, ,,,SML,SAINT,, ,SAINT,,,,,P2,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,5.254,5.254,000000000011428154,10895327,WFM-134-1005SI,000000000011442670,10894852,WTR-134-0003SI,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,SML,2025-05-15 00:10:02.592369+00:00
000000000010779179,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40604709,WONDER BALL,4432,,WONDER BALL,HYB,C,000000000010779179,VS3.WONDER BALL.DRTY.100.000.000,000000000010777977,VS3.WONDER BALL.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.WONDER BALL.DRTY.100.000.000,2025-04-30, ,,,SML,HN-11710038,,X,WONDER BALL (HNS 11710038),HNS 11710038,HNX 11710038,,,P2,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,4.889,4.889,000000000011435557,10842226,WTR-134-0008SI,000000000011428393,10862206,WFM-117-1511CMS,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,SML,2025-05-15 00:10:02.592369+00:00
000000000010771386,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40605909,BLUE DYNASTY,4152,,BLUE DYNASTY,HYB,C,000000000010771386,VS3.BLUE DYNASTY.DRTY.100.000.000,000000000010772667,VS3.BLUE DYNASTY.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.BLUE DYNASTY.DRTY.100.000.000,2025-02-07, ,,,OPN,EX-15509,,X,XPH 15509 R,,,,,P2,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,4.557,4.557,000000000011428552,10841484,WFM-52-11SI,000000000011443097,10841523,WFM-52-631CMS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010828276,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,40608809,SV3336JB,88641,,SV3336JB,HYB,C,000000000010828276,VS3.SV3336JB.DRTY.100.000.000,000000000010798478,VS3.SV3336JB.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.SV3336JB.DRTY.100.000.000,2025-01-06, ,,,OPN,PX-05843336,, ,PX 05843336,,,,,P1,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,4.32,4.32,000000000011443706,10842643,WFM-58-1810SI,000000000011439219,10898115,WFM-58-1811SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010791802,HALB,Y1126HS3OPFFUS0600,BRASSICA,H126,CABBAGE,Y1,S3,FUS,44390209,GLORIA,34849,,GLORIA,HYB,C,000000000010791802,VS3.GLORIA.DRTY.100.000.000,000000000010820251,VS3.GLORIA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.GLORIA.DRTY.100.000.000,2025-02-07, ,,,OPN,RX-86000,, ,GLORIA F1,,,,,P1,,,HYB CABBAGE,Round Headed Blue Green,Commercial Seed,4.731,4.731,000000000011445123,10908434,WFM-56-92SC,000000000011444961,10905795,WFM-56-91SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010774226,HALB,Y1126HS3OPFGNP0600,BRASSICA,H126,CABBAGE,Y1,S3,GNP,40609209,WINTERSUPREME PLUS,66716,,WNTRSPRM PLS,HYB,C,000000000010774226,VS3.WNTRSPRM PLS.DRTY.100.000.000,000000000010760242,VS3.WNTRSPRM PLS.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.WNTRSPRM PLS.DRTY.100.000.000,2025-01-22, ,,,OPN,RX-05807004,, ,WINTERSUPREME PLUS,RX 05807004,,,,P2,,,HYB CABBAGE,Greens and Pointed,Commercial Seed,5.62,5.62,000000000011443235,10895249,WGP-56-1754SI,000000000011430122,10877750,WGP-56-1753SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010785895,HALB,Y1126HS3OPFGNP0600,BRASSICA,H126,CABBAGE,Y1,S3,GNP,40609109,WINTER SPECIAL,66686,,WINTER SPL,HYB,C,000000000010785895,VS3.WINTER SPL.DRTY.100.000.000,000000000010771028,VS3.WINTER SPL.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.WINTER SPL.DRTY.100.000.000,2025-01-22, ,,,OPN,RX-7003,, ,WINTER SPECIAL,,,,,P2,,,HYB CABBAGE,Greens and Pointed,Commercial Seed,5.945,5.945,000000000011435147,10894769,WGP-56-1752SI,000000000011444501,10893712,WGP-56-1751SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010767595,HALB,Y1126HS3OPFPRO0600,BRASSICA,H126,CABBAGE,Y1,S3,PRO,40611109,RINDA,4280,,RINDA,HYB,C,000000000010767595,VS3.RINDA.DRTY.100.000.000,000000000010762625,VS3.RINDA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.RINDA.DRTY.100.000.000,2025-01-06, ,,,OPN,RINDA,, ,RINDA F1 RS,RINDA F1,RINDA,,,P2,,,HYB CABBAGE,Late Large Head Types,Commercial Seed,3.626,3.626,000000000011435577,10844910,WFM-56-80-SC,000000000011445896,10860434,WST-56-81SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010817844,HALB,Y1126HS3OPFPRO0600,BRASSICA,H126,CABBAGE,Y1,S3,PRO,40610409,ATRIA,4149,,ATRIA,HYB,C,000000000010817844,VS3.ATRIA.DRTY.100.000.000,000000000010791251,VS3.ATRIA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.ATRIA.DRTY.100.000.000,2025-01-22, ,,,OPN,ATRIA,, ,ATRIA F1 RS,ATRIA F1,ATRIA,,,P1,,,HYB CABBAGE,Late Large Head Types,Commercial Seed,3.756,3.756,000000000011433716,10895624,WPR-56-94SC,000000000011439383,10904414,WST-56-122SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010891710,HALB,Y1126HS3OPFPRO0600,BRASSICA,H126,CABBAGE,Y1,S3,PRO,40609909,VESTRI,4358,,VESTRI,HYB,C,000000000010891710,VS3.VESTRI.DRTY.100.000.000,000000000010761375,VS3.VESTRI.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.VESTRI.DRTY.100.000.000,2025-01-21, ,,,OPN,RX-903005,, ,VESTRI F1,VESTRI,RSX 903005,RS 903005,,P2,,,HYB CABBAGE,Late Large Head Types,Commercial Seed,4.203,4.203,000000000011427340,10843437,WST-56-67SI,000000000011443621,10842974,WPR-56-68SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010838701,HALB,Y1126HS3OPFPRO0600,BRASSICA,H126,CABBAGE,Y1,S3,PRO,40608909,MENZANIA,88642,,MENZANIA,HYB,C,000000000010838701,VS3.MENZANIA.DRTY.100.000.000,000000000010769750,VS3.MENZANIA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.MENZANIA.DRTY.100.000.000,2025-01-06, ,,,OPN,RX-05843338,, ,RX 05843338,,,,,P1,,,HYB CABBAGE,Late Large Head Types,Commercial Seed,4.052,4.052,000000000011439506,10861356,WFM-58-1815SC,000000000011444741,10898114,WFM-58-1814SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010760320,HALB,Y1126HS3OPFPRO0600,BRASSICA,H126,CABBAGE,Y1,S3,PRO,40609809,AMBROSIA,4144,,AMBROSIA,HYB,C,000000000010760320,VS3.AMBROSIA.DRTY.100.000.000,000000000010825714,VS3.AMBROSIA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.AMBROSIA.DRTY.100.000.000,2025-01-06, ,,,OPN,RX-05803198,, ,RX 05803198,AMBROSIA,AMBROSIA (RS 05803198),RS 05803198,RX 02803198,P2,,,HYB CABBAGE,Late Large Head Types,Commercial Seed,3.907,3.907,000000000011429468,10895959,WPR-56-1781SC,000000000011429683,10843013,WPR-56-225SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010809017,HALB,Y1126HS3OPFRED0600,BRASSICA,H126,CABBAGE,Y1,S3,RED,40603709,ROXY,4285,,ROXY,HYB,C,000000000010809017,VS3.ROXY.DRTY.100.000.000,000000000010816818,VS3.ROXY.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,102H, ,,,0.0,,VS3.ROXY.DRTY.100.000.000,2025-03-19, ,,,OPN,ROXY,, ,ROXY F1 RS,,,,,P2,,,HYB CABBAGE,Red Cabbage,Commercial Seed,5.292,5.292,000000000011447310,10894812,RST-56-57SC,000000000011446350,10841494,RST-56-58SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010757896,HALB,Y1126HS3OPFRED0600,BRASSICA,H126,CABBAGE,Y1,S3,RED,40602509,RED DYNASTY,63998,,RED DYNASTY,HYB,C,000000000010757896,VS3.RED DYNASTY.DRTY.100.000.000,000000000010836127,VS3.RED DYNASTY.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,6,,,OPF,Open Field 1,102H, ,,,0.0,,VS3.RED DYNASTY.DRTY.100.000.000,2025-01-06, ,,,OPN,EX-15511R,,X,,RED DYNASTY,,,,P1,,,HYB CABBAGE,Red Cabbage,Commercial Seed,3.562,3.562,000000000011440649,10901658,RFM-52-92SI,000000000011428097,10893425,RFM-52-916CMS,000,DRTY,S - SVS,,,NAM,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010775734,HALB,Y1126HS3OPFTRP0600,BRASSICA,H126,CABBAGE,Y1,S3,TRP,40614309,AMPHION,49164,,AMPHION,HYB,C,000000000010775734,VS3.AMPHION.DRTY.100.000.000,000000000010801878,VS3.AMPHION.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.AMPHION.DRTY.100.000.000,2025-04-15, ,,,SML,RX-85231,, ,AMPHION F1,AMPHION (RS 85231),AMPHION,,,P2,,,HYB CABBAGE,Flat Headed Tropical Types,Commercial Seed,4.777,4.777,000000000011440680,10842402,WFM-56-114SC,000000000011430766,10893163,WTR-56-115SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010781001,HALB,Y1126HS3OPFTRP0600,BRASSICA,H126,CABBAGE,Y1,S3,TRP,40614009,CARIBBEAN QUEEN,4157,,CARIBBEAN QN,HYB,C,000000000010781001,VS3.CARIBBEAN QN.DRTY.100.000.000,000000000010826289,VS3.CARIBBEAN QN.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,6,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.CARIBBEAN QN.DRTY.100.000.000,2025-02-24, ,,,OPN,PX-11190,, ,PS 11190,CARIBBEAN QUEEN,CARIBBEAN QUEEN (PS 11190),CARIBBEAN QUEEN :FORMERLY PS 1,CARIBBEAN QUEEN:FORMERLY PS 11,P1,,,HYB CABBAGE,Flat Headed Tropical Types,Commercial Seed,4.36,4.36,000000000011434917,10844830,WFM-54-146SC,000000000011443298,10862053,WTR-54-23SI,000,DRTY,S - SVS,,,NAM,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010775733,HALB,Y1126HS3OPFTRP0600,BRASSICA,H126,CABBAGE,Y1,S3,TRP,40608409,OXYLUS,4248,,OXYLUS,HYB,C,000000000010775733,VS3.OXYLUS.DRTY.100.000.000,000000000010840570,VS3.OXYLUS.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.OXYLUS.DRTY.100.000.000,2025-01-06, ,,,OPN,OXYLUS,, ,OXYLUS F1 RS,,,,,P2,,,HYB CABBAGE,Flat Headed Tropical Types,Commercial Seed,3.437,3.437,000000000011447266,10894664,WFM-56-84SC,000000000011428095,10894256,WFM-56-85SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010825916,HALB,Y1126HS3OPFTRP0600,BRASSICA,H126,CABBAGE,Y1,S3,TRP,40611809,TROPIC SUN PLUS,4353,,TROPICSUNPLUS,HYB,C,000000000010825916,VS3.TROPICSUNPLUS.DRTY.100.000.000,000000000010827160,VS3.TROPICSUNPLUS.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.TROPICSUNPLUS.DRTY.100.000.000,2025-01-06, ,,,SML,HN-11720242,,X,TROPIC SUN PLUS (HNS 11720242),HNX 11720242,,TROPIC SUN PLUS,,P1,,,HYB CABBAGE,Flat Headed Tropical Types,Commercial Seed,5.659,5.659,000000000011440804,10907854,WTR-134-0006SI,000000000011433676,10895695,WTR-117-0507CMS,000,DRTY,S - SVS,,,SA & SEA,,N-A,,Y1,BRASSICA,H126,CABBAGE,SML,2025-05-15 00:10:02.592369+00:00
000000000010783462,HALB,Y1126HS3OPFTRP0600,BRASSICA,H126,CABBAGE,Y1,S3,TRP,40614109,TROPICANA,4355,,TROPICANA,HYB,C,000000000010783462,VS3.TROPICANA.DRTY.100.000.000,000000000010792023,VS3.TROPICANA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,6,,,OPF,Open Field 1,065H, ,,,0.0,,VS3.TROPICANA.DRTY.100.000.000,2025-01-06, ,,,OPN,PX-86384,, ,TROPICANA,PSX 86384,,,,P1,,,HYB CABBAGE,Flat Headed Tropical Types,Commercial Seed,4.399,4.399,000000000011427492,10840209,WFM-54-24SC,000000000011443298,10862053,WTR-54-23SI,000,DRTY,S - SVS,,,NAM,,N-A,,Y1,BRASSICA,H126,CABBAGE,OPN,2025-05-15 00:10:02.592369+00:00
000000000010769645,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,40697409,BARCELONA CMS,51961,,BARCELONA CMS,HYB,C,000000000010769645,VS5.BARCELONA CMS.DRTY.100.000.000,000000000010822753,VS5.BARCELONA CMS.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,7,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.BARCELONA CMS.DRTY.100.000.000,2025-01-06, ,,,OPN,PX-05142502,,X,PX 05142502,BARCELONA CMS,PS 05142502,,,P1,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,3.883,3.883,000000000011426921,10910131,CMA-51-9952SC,000000000011428505,10862617,CMA-51-9862-CMS,000,DRTY,S - SVS,,,SAM,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011305297,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,43625709,JUBERA,230355,,JUBERA,HYB,C,000000000011305297,VS5.JUBERA.DRTY.100.000.000,000000000011305298,VS5.JUBERA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,5,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.JUBERA.DRTY.100.000.000,2025-01-06, ,,,OPN,RX-05905839,, ,,SV5839AC,,,,P1,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,3.334,3.334,000000000011444387,11286632,CMA-57-1105SC,000000000011431704,10985944,CMA-57-1081CMS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010893856,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,43933709,TALVENA,57389,,TALVENA,HYB,C,000000000010893856,VS5.TALVENA.DRTY.100.000.000,000000000010904157,VS5.TALVENA.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.TALVENA.DRTY.100.000.000,2025-01-06, ,,,OPN,RS-05955962,, ,RX 05955962,,,,,P2,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,5.047,5.047,000000000011445184,10842726,CLT-53-4020SC,000000000011445928,10894373,CLT-53-4017GMS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010817705,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,40706209,VENEZA,74490,,VENEZA,HYB,C,000000000010817705,VS5.VENEZA.DRTY.100.000.000,000000000010777650,VS5.VENEZA.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,7,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.VENEZA.DRTY.100.000.000,2025-01-06, ,,,OPN,HX-10121513,, ,VENEZA (HS 10121513),,HX 10121513,VENEZA,,P1,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,6.311,6.311,000000000011437853,10894972,CTR-101-3802SC,000000000011430765,10894667,CTR-101-3081SI,000,DRTY,S - SVS,,,SAM,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
000000000011144939,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,42048209,SV5818AC,88685,,SV5818AC,HYB,C,000000000011144939,VS5.SV5818AC.DRTY.100.000.000,000000000011144941,VS5.SV5818AC.SEMI.100.000.000,,5C,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,0,0.0,5,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.SV5818AC.DRTY.100.000.000,2025-01-06, ,,,OPN,RX-05985818,,X,RX 05985818,,,,,P1,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,3.938,3.938,000000000011431752,11059851,CMA-57-1096SC,000000000011435669,10906471,CMA-57-1066-CMS,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
000000000010836344,HALB,Y1128HS5OPFCLF0600,BRASSICA,H128,CAULIFLOWER,Y1,S5,CLF,40705809,CARANTIC,57536,,CARANTIC,HYB,C,000000000010836344,VS5.CARANTIC.DRTY.100.000.000,000000000010792473,VS5.CARANTIC.SEMI.100.000.000,,5B,KCS,06,0,N/A,DRTY,DRTY,DIRTY,0000,100,NOT TREATED,Non Treat,Not Applicable,000,Not Applicable,00,,0.0,5,,,OPF,Open Field 1,067H, ,,,0.0,,VS5.CARANTIC.DRTY.100.000.000,2025-01-06, ,,,OPN,RX-05975738,, ,RX 05975738,,,,,P2,,,HYB CAULIFLOWER,Cauliflower,Commercial Seed,4.664,4.664,000000000011439655,10840611,COR-57-3038SI,000000000011443361,10898916,COR-57-3037SI,000,DRTY,S - SVS,,,EMEA,,N-A,,Y1,BRASSICA,H128,CAULIFLOWER,OPN,2025-05-15 00:10:02.592369+00:00
